5   1.7130    0.0313   -0.0047
  -0.3609   -0.5766   -6.4307     1.337
   0.6953   -0.2414   10.1732     0.000
   0.0244   -0.0078    0.0125    10.152
  -0.5096    0.4510   12.5140     0.175
   0.3669    0.6005  -12.6130     0.602
